text,http_urls,years
"Toen Vincent zich in de zomer van 1883 oriënteerde om wat dichter bij zee te gaan wonen en werken, vroeg hij om advies bij Kunstenaar Théophile de Bock (1851-1904), wiens atelier in Scheveningen stond. Hij schrijft hierover:

""Ik heb met Bock gesproken over woningen te Schevening maar ik mag me wel doodstil houden met den huurprijs van mijn atelier hoog te noemen als ik vergelijk met de lasten waarop anderen zitten. b.v. 't oude huis van Blommers staat te huur– huurprijs f. 400 en ik betaal f.170 per jaar. Dan is 't atelier niet grooter dan 't mijne en wat doelmatigheid van huis betreft zou ik mij houden aan wat ik nu heb. De Bock zelf betaalt evenveel als Blommers. En klopt dit ook met wat ik verl. jaar hoorde omtrent gemiddelden huurprijs. Als er kwestie was van aan zee gaan wonen zou Scheveningen niet in de termen kunnen vallen en zou men meer achteraf moeten gaan, hoek v. Holland b.v. of Marken.""

Vincent mocht op zolder bij De Bock zijn schildersspullen bewaren als hij ging schilderen in Scheveningen.",https://www.vangoghroute.nl/nederland/den-haag/atelier-de-bock/?v=mobile,"1883, 1851, 1904"
"Vincent zat in de periode tussen 1869 en 1873 in Den Haag op catechisatie bij Johannes Hillen. Hij schrijft hierover op juli 1876 aan Theo (die op dat moment in Den Haag verbleef):

""Nu heb ik een verzoek aan U. In der tijd ging ik te s'Hage bij een cathechiseermeester Hille die toen in de Bagijnestraat woonde. Deze heeft zich veel moeite voor mij gegeven en hoewel ik het hem niet toonde heeft wat hij zeide indruk op mij gemaakt en is het in mijn hart hem nog eens een enkel woordje te zeggen, en hem zoo mogelijk pleizier te doen. Ga Gij hem eens opzoeken en vertel hem dat ik schoolmeester ben geworden en wie weet later in een of andere betrekking in verband met de kerk kom. Hij is een zeer eenvoudig man en die geloof ik veel strijd heeft gehad; onwillekeurig heb ik wel eens gedacht als ik bij hem kwam en hem aanzag: in het einde van dien man zal vrede zijn. En geef hem bijgaand teekeningetje voor mij.""

Vincent had het beste met Johannes Hillen voor en gaf hem via Theo zelfs een tekening.",https://www.vangoghroute.nl/nederland/den-haag/johannes-hillen/?v=mobile,"1869, 1873, 1876"
"Eind november 1885 kwam Vincent in Antwerpen aan. Hij huurde een kamer van het Nederlandse echtpaar Willem Henricus Brandel en diens vrouw Anna Wilhelmina Huberta. Voordat Vincent naar Antwerpen vertrok, verwachtte hij dat hij geen geld zou hebben om een atelier te huren in de stad. Maar het lukte hem toch om bij het echtpaar Brandel ook een klein hokje naast zijn eigen kamer te huren dat hij als studio kon gebruiken. Hoewel dit hokje niet zo groot was als een heuse werkplaats zoals die in Nuenen, kon Vincent nu ook met slecht weer thuis werken. Zelf vond hij zijn werkplaats ""dragelijk"", mede omdat hij allerlei Japanse prenten als muurdecoratie had gebruikt.",https://www.vangoghroute.nl/belgie/antwerpen/atelierwoning/?v=mobile,1885
"Vincent van Gogh woonde twee keer in zijn leven een periode in Den Haag. Van 30 juli 1869 - 10 mei 1873 en van 27 november 1881 - 11 september 1883. Tussendoor verbleef hij er ook enkele keren. Door zijn oom Vincent 'Cent' van Gogh kon hij als jongste bediende aan de slag in de internationale kunsthandel Goupil & Cie. Daar zag Vincent veel kunst en bekwaamde hij zich vol enthousiasme in zijn nieuwe vak.

Na enkele jaren met succes in de kunsthandel gewerkt te hebben, werd hij overgeplaatst naar het filiaal van Goupil & Cie in Londen. Hoewel Vincent er naar uitkeek om Londen te zien en zijn Engels te verbeteren, vond hij het toch jammer dat hij weg moest uit Den Haag.

Hij schreef hierover: ""Nu het bepaald is dat ik weg moet merk ik pas hoe ik aan den Haag gehecht ben. Theo je kunt niet begrijpen hoe lief allen hier voor mij zijn; dat het mij spijt van zooveel vrienden te moeten scheiden kan je wel denken.""",https://www.vangoghroute.nl/nederland/den-haag/?v=mobile,"1869, 1873, 1881, 1883"
"Vincents vader werkte van oktober 1875 tot augustus 1882 als dominee in de Nederlands Hervormde kerk in Etten. Vincent, die gedurende deze periode veel in het buitenland woonde, was vaak speciaal voor de feestdagen (zoals Kerstmis en Pasen) in Etten en bezocht dan diensten in de kerk van zijn vader. Toen hij in 1881 ruim zeven maanden bij zijn ouders doorbracht ging hij regelmatig naar de kerk.",https://www.vangoghroute.nl/nederland/etten/kerk/,"1875, 1882, 1881"
"Vincent volgde onderwijs aan de dorpsschool van Zundert, die vlakbij hun woonhuis lag. Omdat alleen de leerlingenlijsten van 1861 bewaard zijn gebleven, is slechts van dat jaar met zekerheid te zeggen dat Vincent er op school zat. Het zal een drukke boel geweest zijn, want alle leerlingen zaten in één klaslokaal bij elkaar en 's winters telde de school ca. 150 leerlingen. In de zomer was het rustiger omdat er dan werk op het land gedaan moest worden.Of en waarom Vincent in 1861 van school ging, is niet duidelijk. Wellicht had het ermee te maken dat zijn ouders vonden dat Vincent te ruw werd door de omgang met alle arbeiderskinderen op de school.Nadat Vincent van school ging, kreeg hij waarschijnlijk thuis les van de gouvernante Anna Birnie en aanvullende lessen van zijn vader.",https://www.vangoghroute.nl/nederland/zundert/school/?v=mobile,"1861, 1861"
"Bij de eerste ontmoeting met de Nederlandse kunstenaar Anthon Gerhard Alexander van Rappard (1858-1892) twijfelde Vincent of het tussen hen zou kunnen klikken vanwege de grote financiële verschillen. Van Rappard was zeer vermogend. Toch ontstond begin 1881 een oprechte vriendschap tussen beiden. Ze deelden ideeën over kunst en hadden allebei een voorkeur voor eenvoudige onderwerpen en voorstellingswijzen.

Vincent en Van Rappard bleven nog tot 1885 met elkaar in contact en correspondeerden veel over werk en deelden hun passie voor het verzamelen van tijdschriftillustraties. Ondanks verschillende woonplaatsen bleven ze elkaar regelmatig opzoeken. Hun vriendschap zou eindigde nadat Van Rappard zich zeer kritisch had uitgelaten over de litho De aardappeleters van Vincent. Vanuit zijn academische achtergrond vond hij het een prutswerk. Het veroorzaakte een breuk die ze beiden eigenlijk niet hadden gewild.

Ondanks deze en andere kritiek bleef Van Gogh het werk een van zijn meest geslaagde werken vinden. In 1887 noemde hij het zelfs 'après tout het beste dat ik maakte'.",https://www.vangoghroute.nl/belgie/brussel/atelier-van-rappard/?v=mobile,"1858, 1892, 1881, 1885, 1887"
"Van Gogh was gek op Molens. Bakens in het Brabantse landschap. Gedurende zijn Brabantse jaren, maar ook daarna, heeft hij er heel wat gezien, beschreven in zijn brieven, getekend en geschilderd. Omgeven door kleurrijke bomen (en wellicht een beetje nevel) zijn ze in de herfst nog mooier dan ze al van zichzelf zijn.",https://www.vangoghbrabant.com/nl/home/van-gogh-brabant/plan-je-bezoek/herfst-in-brabant,
"In Vincents leven in Dordrecht speelde het christelijk geloof zo'n belangrijke rol dat hij zondags vaak wel drie kerkdiensten bezocht, waaronder die in de Grote Kerk. Daar was een oude vriend van zijn vader dominee, Petrus Marinus Keller van Hoorn (1825-1908). Vincent kwam weleens bij hem thuis; zo bezocht hij hem op 16 februari 1877 samen met zijn vader en vroeg hij hem eens om advies over zijn wens om theologie te gaan studeren. Ds. Keller van Hoorn zou hem toen de studie ontraden hebben, omdat Vincent niet de juiste vooropleiding had.

Vincent schreef zijn broer Theo regelmatig over de onderwerpen van de preken die hij in de Grote Kerk hoorde. Zo weten we dat hij luisterde naar overdenkingen over de Bijbelteksten: ""Ik kom om Uw wil te doen o Heer"" (Heb 10: 7-9) en ""Zoo wie niet heeft liefgehad die heeft God niet gekend want God is Liefde"" (1 Joh 4: 8). Vincent hield van de omgeving van de Grote Kerk en wandelde steevast door het gebied als hij een wandeling door de stad maakte.",https://www.vangoghroute.nl/nederland/dordrecht/grote-kerk/?v=mobile,"1825, 1908, 1877"
"Toen Vincent van Gogh nog in Dordrecht woonde, bezocht hij in maart 1877 samen met zijn broer Theo Museum van der Hoop. Het museum herbergde de fameuze collectie zeventiende- en achttiende-eeuwse kunst die de bankier Adriaan van der Hoop (1778–1854) had verzameld. Toen Vincent enkele maanden later in Amsterdam verbleef, beschouwde hij het, net als het Trippenhuis, als een museum dat zijn Engelse vriend Harry Gladwell per se moest zien bij een bezoek aan Nederland in september 1877. Gladwell volgde Vincents raad op en bezocht het museum. Vincent zelf ging niet met hem mee: wellicht kon, of wilde hij het entreegeld niet betalen. Bij Museum van der Hoop kostte de entree op zondag 10 cent, op maandag 25 cent en overige dagen 50 cent.",https://www.vangoghroute.nl/nederland/amsterdam/museum-van-der-hoop/,"1877, 1778, 1854, 1877"
"Toen Vincent in het najaar van 1880 in Brussel aankwam om zich daar verder te ontwikkelen als kunstenaar vond hij een kamertje aan de Boulevard du midi. Het was in een klein logement waar hij 50 franc per maand voor zijn kamer betaalde; niet goedkoop, maar wél redelijk gezien de hoge prijzen in heel Brussel. Zijn kamer was echter niet geschikt om in te werken. Vincent schrijft hierover op 2 april 1881 vanuit Brussel aan zijn broer Theo van Gogh:

""Mijn slaapkamertje is al te klein en 't licht is er niet goed en de lui zouden er op tegen hebben dat ik 't licht van 't raam gedeeltelijk afsloot, ik mag zelfs mijn etsen niet aan den muur hangen of mijn tekeningen."" Lees de hele brief

Vincent werkte daarom vooral buitenshuis in het atelier van zijn nieuwe vriend Van Rappard. Toen die uit Brussel vertrok, was dat een reden voor Vincent om ook de stad uit te gaan. In het voorjaar van 1881 verliet Vincent zijn kamer aan de Boulevard du midi om de zomer bij zijn ouders in Etten door te brengen.",https://www.vangoghroute.nl/belgie/brussel/logement/,"1880, 1881, 1881"
"Vincent wandelde veel in de omgeving van Etten en maakte dan tekeningen en schetsen, onder andere bij het ven de Pagnevaart. Toen zijn vriend Anthon van Rappard op bezoek kwam in juni 1881, waren ze samen op pad gegaan.
Vincent schrijft hierover: aan Theo van Gogh vanuit Etten in juni 1881:

""Terwijl hij aan 't schilderen was heb ik een penteekening gemaakt van een andere plek in 't moeras alwaar veel waterlelies groeijen. (bij den Roozendaalschen weg.)""",https://www.vangoghroute.nl/nederland/etten/pagnevaart/?v=mobile,"1881, 1881"
"Vincent bleef tot eind augustus 1879 bij de familie Denis wonen; daarna werd zijn contract door het Belgische Evangelisatie Comité niet verlengd en vertrok hij naar Cuesmes. De familie Denis behield een plek in Vincents hart blijkt uit een brief die hij in 1888 aan zijn vriend en kunstenaar Eugène Boch schreef:

""Als u ooit naar Petit-Wasmes gaat, wilt u dan informeren of Jean Baptiste Denis (boer) en Joseph Quinet (mijnwerker) er nog wonen en hun namens mij zeggen dat ik de Borinage nooit vergeten ben en dat ik het nu nog steeds graag zou terugzien.""",https://www.vangoghroute.nl/belgie/borinage/familie-denis/,"1879, 1888"
"Vincent kocht regelmatig prenten bij de joodse handelaar Jozef Blok (1832-1905) die hij, net als diens broer David, vaak 'Blok de boekenjood' noemde. Blok had op dinsdag, woensdag en donderdag een kraampje met collectors items, tijdschriften en literatuur op het Binnenhof en was destijds bekend onder kunstenaars. Hier kocht Vincent de prenten die hij verwoed verzamelde. De meest bijzondere aanschaf die hij bij Blok deed was 21 volumes van het tijdschrift The Graphic (jaargangen 1870–1880). Hij betaalde eenentwintig gulden voor de serie en maakte als betaling ook portretten van de vader en moeder van Blok. 'Twee van ieder!' schreef Vincent onthutst, om zijn bewering kracht bij te zetten dat hij de tijdschriften niet zonder moeite had verworven (ter vergelijking: Van Gogh betaalde 12,50 gulden huur per week en ontving van Theo 150 francs, wat destijds ongeveer 75 gulden was). Vincent tekende ook Jozef Blok zelf.",https://www.vangoghroute.nl/nederland/den-haag/blok-de-boekenjood/?v=mobile,"1832, 1905, 1870, 1880"
"Vincent werd in 1864 op elfjarige leeftijd door zijn ouders naar de kostschool van Jan Provily in Zevenbergen gestuurd. Daarvoor had Vincent op school gezeten in zijn woonplaats Zundert en thuisonderwijs gehad van gouvernante Anna Birnie en zijn vader. Het herenhuis aan de Zandweg in Zevenbergen was in opdracht van Jan Provily gebouwd. Er werd onderwijs gegeven aan een kleine groep leerlingen afkomstig uit gegoede Nederlands Hervormde families uit de omgeving. Ten tijde van Vincents verblijf waren er negentien andere leerlingen. Een heel verschil met de basisschool in Zundert, waar maar liefst 150 leerlingen in een lokaal les kregen. Toch beweerde Vincent later dat hij weinig van zijn tijd op de kostschool had opgestoken, blijkt uit een brief aan zijn zus Willemien.

Toen Vincent enkele jaren later onderwijzer was in Ramsgate, kon hij zich vanwege deze ervaring goed inleven hoe de jongens op die school zich moesten voelen als hun ouders hen wegbrachten. In augustus 1866 verliet Vincent om onduidelijke redenen de school en ging hij naar Tilburg.",https://www.vangoghroute.nl/nederland/zevenbergen/kostschool/,"1864, 1866"
"Half januari 1879 kreeg Vincent een tijdelijke aanstelling als evangelist voor het Belgische Evangelisatie Comité. In die hoedanigheid bezocht hij zieken en gewonden en sprak hij op samenkomsten. Vincent verloor zichzelf volledig in zijn nieuwe bestaan: hij gunde zichzelf niets meer dan de arme mijnwerkers, leefde ongezond en in diepe armoede. Ondertussen raakte hij sterk gefascineerd door de bevolking en het landschap en voelde hij een drang om te tekenen. Ondanks Vincents dienstbare opstelling werd zijn contract van zes maanden niet verlengd. Daarop vertrok hij naar Cuesmes en woonde daar bij de evangelist Edouard Francq.

Onzekerheid, onbegrip en onduidelijkheid over Vincents toekomst veroorzaakten spanningen in de familie Van Gogh en Vincent en zijn broer Theo schreven elkaar bijna een jaar lang niet meer.",https://www.vangoghroute.nl/belgie/borinage/,1879
"Vincent daalde begin april 1879 af in de kolenmijn van Marcasse en werd daar rondgeleid door een man die zelf al 33 jaar in de mijnen werkte. Het bezoek maakte veel indruk blijkt uit de rijke, verhalende brief die Vincent naar aanleiding van zijn bezoek schreef. Na een verschrikkelijke afdaling in een mandje door de mijnschacht opende zich op zevenhonderd meter diepte een nieuwe wereld voor hem.

Als lekenprediker vond Vincent het belangrijk zich te vereenzelvigen met de arbeiders en vond hij het belangrijk om een mijn te zien. Hij schrijft hierover aan Theo: ""De dorpen hier hebben iets verlatens en stils en uitgestorvens omdat het leven onder den grond is in plaats van boven. Men zou hier jaren lang kunnen zijn maar als men niet beneden in de mijnen geweest ware zou men nog geen juist gedacht hebben van den gang der zaken.""",https://www.vangoghroute.nl/belgie/borinage/mijn/,1879
In de periode 1883-1885 kwam Vincent regelmatig in Eindhoven. Hij bezocht er vrienden waaronder Anton Kerssemakers en Antoon Hermans. Gedurende zijn tijd in Nuenen kocht Vincent ook zijn schildermaterialen in Eindhoven.,https://www.vangoghbrabant.com/nl/home/van-gogh-brabant/erfgoedlocaties,"1883, 1885"
"Toen Vincent in 1878 en 1881 voor langere tijd in Etten verbleef, kreeg hij de aanbouw aan de achterkant van het huis tot zijn beschikking als studeerkamer en later als atelier. De met klimop begroeide kamer keek uit op de achtertuin van het huis die Vincent vermoedelijk vastlegde in de tekening Tuinhoek uit 1881. Vincent tekende de pastorie in april 1876 twee maal, een keer mét de kerk ernaast, en een keer zonder de kerk. Hij deed een van de tekeningetjes cadeau aan zijn zus Willemien die hier vervolgens een eigen kopie naar maakte. De pastorie in Etten is ook getekend door Anthon van Rappard die in de zomer van 1881 bij de familie Van Gogh verbleef. Het huis vormde voor Vincent de thuisbasis voor feestdagen met familie en om terug te keren als hij zijn toekomstplannen bijstelde. Dat het huis ook openstond voor logés blijkt uit het feit dat Vincents vriend Van Rappard er logeerde en dat Vincents nicht Kee Vos in 1881 voor een langdurig verblijf in de pastorie in Etten was. Het huis vormde zodoende het decor waartegen Vincent hevig verliefd werd op Kee.",https://www.vangoghroute.nl/nederland/etten/patorie/?v=mobile,"1878, 1881, 1881, 1876, 1881, 1881"
